law_id,law_name,article_no,article_title,article_text_head
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,3,에너지절약계획서 제출 예외대상 등,제3조(에너지절약계획서 제출 예외대상 등) ① 영 제10조제1항에 따라 에너지절약계획서를 첨부할 필요가 없는 건축물은 다음 각 호와 같다. 1. 「건축법 시행령」 별표1 제3호 아목에 따른 시설 중 냉방 또는 난방 설비를 설치하지 아니하는 건축물 2. 「건축법 시행령」 별표1 제13호에 따른 운동시설 중 냉방 또는 난방 설비를 설치하지 아니하는 건축물 3. 「건축법 시행령」 별표1 제16호에 따른 위락시설 중 냉방 또는 난방 설비를 설치하지 아니하는 건축물 4. 「건축법 시행령」 별표1 제27호에 따른 관광 휴게시설 중 냉방 또는 
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,4,적용예외,"제4조(적용예외) 다음 각 호에 해당하는 경우 이 기준의 전체 또는 일부를 적용하지 않을 수 있다. 1. 삭제 2. 제로에너지건축물 예비인증서를 제출하는 경우에는 별지 제1호서식 에너지절약계획 설계 검토서를 제출하지 아니할 수 있으며, 제로에너지건축물 인증을 취득하는 경우 제15조 및 제21조를 적용하지 아니할 수 있다. 3. 건축물의 기능ㆍ설계조건 또는 시공 여건상의 특수성 등으로 인하여 이 기준의 적용이 불합리한 것으로 지방건축위원회가 심의를 거쳐 인정하는 경우에는 이 기준의 해당 규정을 적용하지 아니할 수 있다. 다만, 지방건"
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,5,용어의 정의,"제5조(용어의 정의) 이 기준에서 사용하는 용어의 뜻은 다음 각 호와 같다. 1. ""의무사항""이라 함은 건축물을 건축하는 건축주와 설계자 등이 건축물의 설계 시 필수적으로 적용해야 하는 사항을 말한다. 2. ""권장사항""이라 함은 건축물을 건축하는 건축주와 설계자 등이 건축물의 설계 시 선택적으로 적용이 가능한 사항을 말한다. 3. 삭제 4. ""제로에너지건축물 인증""이라 함은 국토교통부와 산업통상자원부의 공동부령인 「제로에너지건축물 인증에 관한 규칙」에 따라 제로에너지건축물 인증을 받는 것을 말한다. 5. ""녹색건축인증""이라 함은 국"
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,9,기계부문의 권장사항,"제9조(기계부문의 권장사항) 에너지절약계획서 제출대상 건축물의 건축주와 설계자 등은 다음 각 호에서 정하는 사항을 제15조의 규정에 적합하도록 선택적으로 채택할 수 있다. 1. 설계용 실내온도 조건 난방 및 냉방설비의 용량계산을 위한 설계기준 실내온도는 난방의 경우 20℃, 냉방의 경우 28℃를 기준으로 하되(목욕장 및 수영장은 제외) 각 건축물 용도 및 개별 실의 특성에 따라 별표8에서 제시된 범위를 참고하여 설비의 용량이 과다해지지 않도록 한다. 2. 열원설비 가. 열원설비는 부분부하 및 전부하 운전효율이 좋은 것을 선정한다. "
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,16,완화기준,"제16조(완화기준) 영 제11조제2항에 따라 건축물에 적용할 수 있는 세부 완화기준은 별표9에 따르며, 건축주가 건축기준의 완화적용을 신청하는 경우에 한해서 적용한다."
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,17,완화기준의 적용방법,"제17조(완화기준의 적용방법) ① 완화기준의 적용은 당해 용도구역 및 용도지역에 지방자치단체 조례에서 정한 최대 용적률의 제한기준, 건축물 최대높이의 제한 기준에 대하여 다음 각 호의 방법에 따라 적용한다. 1. 용적률 적용방법 「법 및 조례에서 정하는 기준 용적률」× [1 + 완화기준] 2. 건축물 높이제한 적용방법 「법 및 조례에서 정하는 건축물의 최고높이」× [1 + 완화기준] ② 삭제"
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,21,건축물의 에너지소요량의 평가대상 및 에너지소요량 평가서의 판정,제21조(건축물의 에너지소요량의 평가대상 및 에너지소요량 평가서의 판정) ① 신축 또는 별동으로 증축하는 경우로서 다음 각 호의 어느 하나에 해당하는 건축물은 1차 에너지소요량 등을 평가하여 별지 제1호 서식에 따른 건축물 에너지소요량 평가서를 제출하여야 한다. 1. 「건축법 시행령」 별표1에 따른 업무시설 중 연면적의 합계가 3천 제곱미터 이상인 건축물 2. 「건축법 시행령」 별표1에 따른 교육연구시설 중 연면적의 합계가 3천 제곱미터 이상인 건축물 3. 삭제 ② 건축물의 에너지소요량 평가서는 단위면적당 1차 에너지소요량의 합계가
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,23,복합용도 건축물의 에너지절약계획서 및 설계 검토서 작성방법 등,"제23조(복합용도 건축물의 에너지절약계획서 및 설계 검토서 작성방법 등) ① 에너지절약계획서 및 설계 검토서를 제출하여야 하는 건축물 중 비주거와 주거용도가 복합되는 건축물의 경우에는 해당 용도별로 에너지절약계획서 및 설계 검토서를 제출하여야 한다. ② 다수의 동이 있는 경우에는 동별로 에너지절약계획서 및 설계 검토서를 제출하는 것을 원칙으로 한다.(다만, 공동주택의 주거용도는 하나의 단지로 작성) ③ 설비 및 기기, 장치, 제품 등의 효율ㆍ성능 등의 판정 방법에 있어 본 기준에서 별도로 제시되지 않는 것은 해당 항목에 대한 한국산"
0a44843c-905e-4642-8f38-fa17ce9cfb34,건축물의 에너지절약설계기준,25,제4장 건축기준의 완화 적용,제4장 건축기준의 완화 적용
4a0c704d-c941-400a-ab94-b90d27af656e,건축물의 화재안전성능보강 방법 등에 관한 기준,1,제1장 총  칙,제1장 총 칙
4a0c704d-c941-400a-ab94-b90d27af656e,건축물의 화재안전성능보강 방법 등에 관한 기준,1,목적,제1조(목적) 이 기준은「건축물관리법」제28조제7항에 따른 화재안전성능 보강대상 건축물에 대한 보강방법 및 기준을 정함을 목적으로 한다.
4a0c704d-c941-400a-ab94-b90d27af656e,건축물의 화재안전성능보강 방법 등에 관한 기준,2,용어의 정의,"제2조(용어의 정의) 이 기준에서 사용하는 용어의 정의는 다음과 같다. 1. ""필로티 건축물""이란 1층의 전부 또는 일부를 필로티 구조로 설치하여 주차장으로 쓰는 건축물을 말한다. 2. ""난연재료(難燃材料)""란 「건축법 시행령」 제2조제9호에 해당하는 불에 잘 타지 아니하는 성능을 가진 재료로서 국토교통부령으로 정하는 기준에 적합한 재료를 말한다. 3. ""불연재료(不燃材料)""란 「건축법 시행령」 제2조제10호에 해당하는 불에 타지 아니하는 성질을 가진 재료로서 국토교통부령으로 정하는 기준에 적합한 재료를 말한다. 4. ""준불연재료"""
4a0c704d-c941-400a-ab94-b90d27af656e,건축물의 화재안전성능보강 방법 등에 관한 기준,3,적용대상,제3조(적용대상) 「건축물관리법」 제27조제2항 및 같은 법 시행령 제19조에 해당하는 건축물에 대하여 적용한다.
4a0c704d-c941-400a-ab94-b90d27af656e,건축물의 화재안전성능보강 방법 등에 관한 기준,5,화재안전성능보강 공법의 적용범위,제5조(화재안전성능보강 공법의 적용범위) ① 화재안전성능보강 대상 건축물은 해당 건축물의 구조형식 등을 고려하여 별표에 따른 보강공법을 적용하여야 한다. ② 제1항에서 규정하고 있는 보강공법 이외의 공법을 적용하기 위해서는 「건축법」 제4조에 따른 건축위원회의 심의를 거쳐야 한다.
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,1,"",제1장 총칙 <개정 2011.7.21>
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,1,목적,제1조(목적) 이 법은 「교육기본법」 제9조에 따라 고등교육에 관한 사항을 정함을 목적으로 한다.
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,2,학교의 종류,"제2조(학교의 종류) 고등교육을 실시하기 위하여 다음 각 호의 학교를 둔다. [1.] 1. 대학 [2.] 2. 산업대학 [3.] 3. 교육대학 [4.] 4. 전문대학 [5.] 5. 방송대학ㆍ통신대학ㆍ방송통신대학 및 사이버대학(이하 ""원격대학""이라 한다) [6.] 6. 기술대학 [7.] 7. 각종학교"
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,3,국립ㆍ공립ㆍ사립 학교의 구분,"제3조(국립ㆍ공립ㆍ사립 학교의 구분) 제2조 각 호의 학교(이하 ""학교""라 한다)는 국가가 설립ㆍ경영하거나 국가가 국립대학 법인으로 설립하는 국립학교, 지방자치단체가 설립ㆍ경영하는 공립학교(설립주체에 따라 시립학교ㆍ도립학교로 구분할 수 있다), 학교법인이 설립ㆍ경영하는 사립학교로 구분한다."
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,14,강사,"제14조의2(강사) [①] ① 제14조제2항에 따른 강사는 대통령령으로 정하는 임용기준과 절차, 교수시간에 따라 임용기간, 임금 등 대통령령으로 정하는 사항을 포함한 근무조건을 정하여 서면계약으로 임용하며, 임용기간은 1년 이상으로 하여야 한다. 다만, 다음 각 호의 어느 하나에 해당하는 경우에는 1년 미만으로 임용할 수 있다. <개정 2016.3.2, 2018.12.18> [1.] 1. 원격대학(사이버대학은 제외한다)의 강사로서 교육과정 또는 수업의 효율적 운영을 위하여 필요한 경우 [2.] 2. 학기 중에 발생한 교원의 6개월 "
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,21,교육과정의 운영,"제21조(교육과정의 운영) [①] ① 학교는 학칙으로 정하는 바에 따라 교육과정을 운영하여야 한다. 다만, 국내대학 또는 외국대학과 공동으로 운영하는 교육과정에 대하여는 대통령령으로 정한다. [②] ② 국내대학은 대통령령으로 정하는 바에 따라 외국대학으로 하여금 국내대학 교육과정을 운영하게 하고, 그 교육과정을 이수한 학생에게 국내대학 학위를 수여할 수 있다. <신설 2017.11.28> [③] ③ 교과(敎科)의 이수(履修)는 평점과 학점제 등에 의하되, 학점당 필요한 이수시간 등은 대통령령으로 정한다. <개정 2017.11.28>"
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,23,학업ㆍ가정의 양립 지원,제23조의3(학업ㆍ가정의 양립 지원) [①] ① 국가와 지방자치단체는 학업ㆍ가정의 양립을 위한 학생과 학교의 노력을 지원하여야 한다. [②] ② 학교의 장은 학업ㆍ가정의 양립을 방해하는 학교 내의 관행과 제도를 개선하고 학업ㆍ가정의 양립을 지원할 수 있는 교육환경을 조성하기 위하여 노력하여야 한다.
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,28,목적,"제28조(목적) 대학은 인격을 도야(陶冶)하고, 국가와 인류사회의 발전에 필요한 심오한 학술이론과 그 응용방법을 가르치고 연구하며, 국가와 인류사회에 이바지함을 목적으로 한다."
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,29,학위과정의 통합,제29조의3(학위과정의 통합) [①] ① 대학원을 둔 대학에 학사학위 및 석사학위의 과정이 통합된 과정을 둘 수 있다. [②] ② 박사학위과정이 설치되어 있는 대학원에 석사학위 및 박사학위의 과정이 통합된 과정을 둘 수 있다.
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,37,목적,제37조(목적) 산업대학은 산업사회에서 필요한 학술 또는 전문적인 지식이나 기술의 연구와 연마를 위한 교육을 계속하여 받으려는 사람에게 고등교육의 기회를 제공하여 국가와 사회의 발전에 이바지할 산업인력을 양성함을 목적으로 한다. <개정 2021.3.23>
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,41,목적,"제41조(목적) [①] ① 교육대학은 초등학교 교원을 양성함을 목적으로 한다. [②] ② 대학의 사범대학(이하 ""사범대학""이라 한다)은 중등학교 교원을 양성함을 목적으로 한다. [③] ③ 대학에는 특별한 필요가 있는 경우에 대통령령으로 정하는 바에 따라 교원의 양성을 목적으로 하는 교육과(이하 ""교육과""라 한다)를 둘 수 있다."
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,47,목적,제47조(목적) 전문대학은 사회 각 분야에 관한 전문적인 지식과 이론을 가르치고 연구하며 재능을 연마하여 국가사회의 발전에 필요한 전문직업인을 양성함을 목적으로 한다.
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,50,의료인ㆍ의료기사 양성을 위한 과정의 수업연한 및 학위에 관한 특례,"제50조의3(의료인ㆍ의료기사 양성을 위한 과정의 수업연한 및 학위에 관한 특례) [①] ① 제48조제1항에도 불구하고 「의료법」 제2조제1항에 따른 의료인 및 「의료기사 등에 관한 법률」 제2조제1항에 따른 의료기사 중 물리치료사를 양성하기 위하여 전문대학에 수업연한을 4년으로 하는 학과를 개설할 수 있다. <개정 2016.3.2, 2024.12.20> [②] ② 제1항에 따라 수업연한을 4년으로 하는 과정을 운영하기 위하여는 교육여건과 관련하여 대통령령으로 정하는 기준을 갖추어 교육부장관의 지정을 받아야 한다. <개정 2013.3"
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,52,목적,제52조(목적) 원격대학은 국민에게 정보ㆍ통신 매체를 통한 원격교육(遠隔敎育)으로 고등교육을 받을 기회를 제공하여 국가와 사회에 필요한 인재를 양성함과 동시에 열린 학습사회를 구현함으로써 평생교육의 발전에 이바지함을 목적으로 한다. <개정 2021.3.23>
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,55,목적,제55조(목적) 기술대학은 산업체 근로자가 산업현장에서 전문적인 지식ㆍ기술의 연구ㆍ연마를 위한 교육을 계속하여 받을 수 있도록 함으로써 이론과 실무능력을 고루 갖춘 전문인력을 양성함을 목적으로 한다.
2e176a73-35c2-499f-b6dd-df498e2b8378,고등교육법,64,벌칙 적용 시의 공무원 의제,제64조의2(벌칙 적용 시의 공무원 의제) 입학사정관 및 이를 감독하는 자는 「형법」 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다.
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",1,제1장 총칙,제1장 총칙
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",1,목적,"제1조(목적) 이 고시는 「고압가스 안전관리법 시행규칙」(이하 “규칙”이라 한다) 제62조 및「액화석유가스의 안전관리 및 사업법 시행규칙」제78조에 따라 암모니아용·헬륨용·액화천연가스용·질소용·이산화탄소용·액화석유가스용 ISO 탱크 컨테이너(이하 “탱크 컨테이너”라 한다)의 제조, 충전·운반, 저장·사용에 관한 안전관리에 필요한 사항을 정함을 목적으로 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",2,용어정의,"제2조(용어정의) 이 고시에서 사용하는 용어의 정의는 다음과 같다. 1. “운용설비(Service Equipment)”란 탱크 컨테이너에 부속된 계측기구와 충전장치, 배출장치, 배기장치, 안전장치, 가압(加壓)장치, 냉각장치, 가열장치, 단열장치 및 배관 등을 말한다. 2. “탱크 컨테이너” 란 고압가스를 제조, 충전·운반, 저장·사용하기 위한 것으로서 내부탱크와 외피, 운용설비, 프레임 등으로 구성된 것을 말한다. 3. “탱크”란 내압을 받는 부분으로서 「고압가스 안전관리법」제22조의2제1항에 따라 제정된 상세기준(이하 “상세기준"
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",3,적용범위,"제3조(적용범위) 이 절은 반도체/LCD/LED 제조 공정 및 그 공정에 필요한 NF3 제조에 사용하는 99.999% 이상의 고순도 암모니아를 충전·운반, 저장·사용하기 위한 것으로서 탱크와 프레임이 일체화된 내용적 10,800(-2%)~22,500(+2%) 리터인 단열된 암모니아용 ISO 탱크 컨테이너(이하 “암모니아용 탱크 컨테이너”라 한다)에 대하여 적용한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",4,적용기준,"제4조(적용기준) 암모니아용 탱크 컨테이너는 ASME 기준 및「컨테이너 안전에 관한 국제협약」에 적합하도록 설계·제조하여야 하며, 그 외의 기준은 제5조부터 제14조까지에 따라야 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",15,적용범위,"제15조(적용범위) 이 절은 헬륨을 충전·운반, 저장·사용하기 위한 것으로서 내부 탱크와 외피, 운용설비, 프레임 등으로 구성된 내용적 39,000리터 이상 44,000리터 이하인 헬륨용 ISO 탱크 컨테이너(이하 “헬륨용 탱크 컨테이너”라 한다)에 대하여 적용한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",16,적용기준,"제16조(적용기준) 헬륨용 탱크 컨테이너는 ASME 기준, 「컨테이너 안전에 관한 국제협약」 및 「국제해상위험물규칙」에 적합하도록 설계·제조 하여야 하며, 그 외의 기준은 제17조부터 제25조까지에 따라야 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",26,적용범위,"제26조(적용범위) 이 절은 「서해5도 지원 특별법」제2조제1호에 따른 서해5도에서 발전용으로 사용하거나 강원도 산간지역의 도시가스 대량수요자시설에 사용하기 위한 액화천연가스(LNG)를 충전·운반, 저장·사용하기 위한 것으로서 내부 탱크와 외피, 운용설비, 프레임 등으로 구성된 액화천연가스용 ISO 탱크 컨테이너(이하 “액화천연가스용 탱크 컨테이너”라 한다)에 대하여 적용한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",27,적용기준,"제27조(적용기준) 액화천연가스용 탱크 컨테이너는 상세기준 KGS AC111 및 「컨테이너 안전에 관한 국제협약」에 적합하도록 설계·제조·검사하여야 하며, 그 외의 기준은 제28조부터 제37조까지에 따라야 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",38,적용범위,"제38조(적용범위) 이 절은 해양플랜트 기밀시험에 사용하는 질소를 충전·운반, 저장·사용하기 위한 것으로서 내부 탱크와 외피, 운용설비, 프레임 등으로 구성된 질소용 ISO 탱크 컨테이너(이하 “질소용 탱크 컨테이너”라 한다)에 대하여 적용한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",39,적용기준,"제39조(적용기준) 질소용 탱크 컨테이너는 상세기준 KGS AC111 및「컨테이너 안전에 관한 국제협약」에 적합하도록 설계·제조·검사하여야 하며, 그 외의 기준은 제40조부터 제49조까지에 따라야 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",50,적용범위,"제50조(적용범위) 이 절은 이산화탄소 포집저장(CCS: Carbon Capture and Storage)용 이산화탄소를 충전·운반, 저장하기 위한 것으로서 탱크, 운용설비, 프레임 등으로 구성된 이산화탄소용 ISO 탱크 컨테이너(이하 “이산화탄소용 탱크 컨테이너”라 한다)에 대하여 적용한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",51,적용기준,"제51조(적용기준) 이산화탄소용 탱크 컨테이너는 상세기준 KGS AC111 및「컨테이너 안전에 관한 국제협약」에 적합하도록 설계·제조·검사하여야 하며, 그 외의 기준은 제52조부터 제61조까지에 따라야 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",62,적용범위,"제62조(적용범위) 이 절은 도서지역의 액화석유가스 충전소에 공급하는 액화석유가스를 충전·운반, 저장하기 위한 것으로서 탱크, 운용설비, 프레임 등으로 구성된 액화석유가스용 ISO 탱크 컨테이너(이하 “액화석유가스용 탱크 컨테이너”라 한다)에 대하여 적용한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",63,적용기준,"제63조(적용기준) 액화석유가스용 탱크 컨테이너는 상세기준 KGS AC111 및 「컨테이너 안전에 관한 국제협약」에 적합하도록 설계·제조·검사하여야 하며, 그 외의 기준은 제64조부터 제73조까지에 따라야 한다."
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",74,적용기준,"제74조(적용기준) 탱크 컨테이너의 충전·운반 기준은 제75조부터 제80조까지에 따르고, 여기서 규정하지 아니한 사항은 다음 각 호의 기준을 준용한다. 1. 탱크 컨테이너 충전에 관한 준용기준 가. 고압가스용 탱크 컨테이너: 규칙 별표 4 및 상세기준 KGS FP211(고압가스 용기 및 차량에 고정된 탱크 충전의 시설·기술·검사·안전성평가 기준). 이 경우 “용기 및 차량에 고정된 탱크”를 “고압가스용 탱크 컨테이너”로 본다. 나. 액화석유가스용 탱크 컨테이너: 「액화석유가스의 안전관리 및 사업법 시행규칙」별표 4 및 상세기준 KG"
e9d95beb-942a-4891-b70a-fc8ef835943f,"고압가스 및 액화석유가스 ISO 탱크 컨테이너의 제조, 충전·운반, 저장·사용에 관한 기준",81,적용기준,"제81조(적용기준) 탱크 컨테이너는 다음의 기준과 제82조부터 제89조까지의 기준에 적합하도록 사용하여야 한다. 1. 고압가스용 탱크 컨테이너 가. 규칙 별표 8제1호(다만, 규칙 별표 8제1호가목2) 규정은 적용하지 아니한다) 나.「도시가스사업법 시행규칙」 별표 7(액화천연가스용 탱크 컨테이너에 한정한다) 2. 액화석유가스용 탱크 컨테이너 가. 「액화석유가스의 안전관리 및 사업법 시행규칙」별표 5제3호를 준용한다. 이 경우 “용기”를 “액화석유가스용 탱크 컨테이너”로 본다. 나. 가목에도 불구하고 내용적 30 L를 초과하는 액화석"
06c40697-dbe6-49fb-ad2e-363303af4098,고압가스시설 등의 검사수수료 및 교육비 기준,1,"1 . 검사수수료 및 교육비 등은 별표와 같다. 다만, 법제34조제2항제5호의 규정에 의하여 전문검사기관이 받는 수수료는 검사기관과 검사신청인이 협의하여 정할 수 있다.","1 . 검사수수료 및 교육비 등은 별표와 같다. 다만, 법제34조제2항제5호의 규정에 의하여 전문검사기관이 받는 수수료는 검사기관과 검사신청인이 협의하여 정할 수 있다. . 검사수수료 및 교육비 등은 별표와 같다. 다만, 법제34조제2항제5호의 규정에 의하여 전문검사기관이 받는 수수료는 검사기관과 검사신청인이 협의하여 정할 수 있다."
06c40697-dbe6-49fb-ad2e-363303af4098,고압가스시설 등의 검사수수료 및 교육비 기준,2,2 . 〈삭제 99.8.5〉,2 . 〈삭제 99.8.5〉 . 〈삭제 99.8.5〉
06c40697-dbe6-49fb-ad2e-363303af4098,고압가스시설 등의 검사수수료 및 교육비 기준,3,3 . 〈삭제 12.4.19〉,3 . 〈삭제 12.4.19〉 . 〈삭제 12.4.19〉
06c40697-dbe6-49fb-ad2e-363303af4098,고압가스시설 등의 검사수수료 및 교육비 기준,8,8 . 검사수수료의 산정방법은 다음에 의한다.,"8 . 검사수수료의 산정방법은 다음에 의한다. . 검사수수료의 산정방법은 다음에 의한다. 가. 고압가스제조시설 (1) 검사수수료는 단위제조시설별로 구분하여 산정한다. 다만, 냉동제조시설, 저장설비(사업소내의 모든 저장설비를 말한다. 이하 같다.) 및 특정고압가스사용시설은 단위제조시설의 구분에 관계없이 별도로 산정한다. (2) 제조능력은 액화가스와 압축가스 상태별로 각각 합산하되, 액화가스는 무게(단위는 톤으로 한다. 이하 같다.)로, 압축가스는 용적(단위는 온도 0℃, 게이지 압력 0Pa의 상태를 기준으로 한 m3로 한다. 이하 같"
06c40697-dbe6-49fb-ad2e-363303af4098,고압가스시설 등의 검사수수료 및 교육비 기준,9,9 . 법제13조의2제1항의 규정에 의한 안전성평가 대상시설의 경우에는 법제34조제2항제1호의 규정에 의한 안전관리규정심사 수수료를 납부하지 아니한다.,9 . 법제13조의2제1항의 규정에 의한 안전성평가 대상시설의 경우에는 법제34조제2항제1호의 규정에 의한 안전관리규정심사 수수료를 납부하지 아니한다. . 법제13조의2제1항의 규정에 의한 안전성평가 대상시설의 경우에는 법제34조제2항제1호의 규정에 의한 안전관리규정심사 수수료를 납부하지 아니한다.
1e901e9e-af8c-4bd1-aa35-d6867a79a119,고압가스안전관리기준통합고시,1,"1 . 규칙 제37조제2항에 따른 ""검사생략 확인신청서""가 제출된 용기","1 . 규칙 제37조제2항에 따른 ""검사생략 확인신청서""가 제출된 용기 . 규칙 제37조제2항에 따른 ""검사생략 확인신청서""가 제출된 용기"
1e901e9e-af8c-4bd1-aa35-d6867a79a119,고압가스안전관리기준통합고시,2,"2 . 별지 제1호서식의 ""검사생략 용기의 안전관리계획서""가 한국가스안전공사에 제출되어 그 안전관리 방법 및 위해방지 방법 등에 관하여 한국가스안전공사의 확인을 받은 용기. 이 경우 ","2 . 별지 제1호서식의 ""검사생략 용기의 안전관리계획서""가 한국가스안전공사에 제출되어 그 안전관리 방법 및 위해방지 방법 등에 관하여 한국가스안전공사의 확인을 받은 용기. 이 경우 . 별지 제1호서식의 ""검사생략 용기의 안전관리계획서""가 한국가스안전공사에 제출되어 그 안전관리 방법 및 위해방지 방법 등에 관하여 한국가스안전공사의 확인을 받은 용기. 이 경우 한국가스안전공사는 ""검사생략 용기의 안전관리계획서""의 보완을 요구할 수 있다. 제10-1-2조(외국용기등의 인정기준 등) 영 제15조제1항제8호에서 ""산업통상자원부장관이 정하여"
1e901e9e-af8c-4bd1-aa35-d6867a79a119,고압가스안전관리기준통합고시,3,"3 . 밸브: 수소자동차 충전소에 설치ㆍ사용하는 것으로서 KS B ISO 19880-3(수소가스-충전소-제3부: 밸브)에서 규정하는 수동밸브, 체크밸브 및 유량조절밸브","3 . 밸브: 수소자동차 충전소에 설치ㆍ사용하는 것으로서 KS B ISO 19880-3(수소가스-충전소-제3부: 밸브)에서 규정하는 수동밸브, 체크밸브 및 유량조절밸브 . 밸브: 수소자동차 충전소에 설치ㆍ사용하는 것으로서 KS B ISO 19880-3(수소가스-충전소-제3부: 밸브)에서 규정하는 수동밸브, 체크밸브 및 유량조절밸브 제9-1-2조(인증면제) 영 제15조의5제7호에 따른 ""산업통상자원부장관이 인정하는 방법에 따라 안전성을 확인 받은 것""이란 「국가표준기본법」제23조에 따른 KOLAS 국제공인시험기관에서 제9-1-1조 제"
1e901e9e-af8c-4bd1-aa35-d6867a79a119,고압가스안전관리기준통합고시,4,4 . 충전시설의 안전을 확보하기 위하여 필요한 제반 기준을 준수할 것,4 . 충전시설의 안전을 확보하기 위하여 필요한 제반 기준을 준수할 것 . 충전시설의 안전을 확보하기 위하여 필요한 제반 기준을 준수할 것 ② 제1항제1호부터 제4호까지에 관한 세부기준 및 그 밖의 기준은 규칙 제56조제2항제4호에 따라 제정된 것으로서 산업통상자원부장관이 승인한 가스안전에 관한 규격(KGS H 011)에 따른다. 제6장 고압가스 안전관리법 시행령 관련 안전관리자 신고대상 제6-1-1조 (적용범위) 이 장은 규칙 제62조에 따라 법 제15조제3항에 따른 안전관리자의 선임ㆍ해임ㆍ퇴직신고의 대상에 대하여 적용한다. 제6
